source_url,title,year,source,life_focus,focus_basis,life_signal,form_family,genre,description_available
https://hoerspiele.dra.de/detailansicht/4906744,Liliane Lijn: Glittering in the Sun/Crossing Map,2015,DRA,Artist / visual artist,Artist / visual artist: keyword evidence,biography; autobiography,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/4826055,"Leben und Ansichten von Tristram Shandy, Gentleman (9. Teil)",2015,DRA,Women's life; Author / literary figure; Family / intimate life,Women's life: keyword evidence | Author / literary figure: keyword evidence | Family / intimate life: keyword evidence,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/4909404,Der verliebte Antierotiker - Ein unbekanntes Kapitel aus dem Leben des Dichters Paul Scheerbart (2. Teil),1993,DRA,Author / literary figure,Author / literary figure: keyword evidence,diary/letters,adaptation,"Hörspielbearbeitung, Monolog",False
https://hoerspiele.dra.de/detailansicht/4909405,Der verliebte Antierotiker - Ein unbekanntes Kapitel aus dem Leben des Dichters Paul Scheerbart (3. Teil),1993,DRA,Author / literary figure,Author / literary figure: keyword evidence,diary/letters,adaptation,"Hörspielbearbeitung, Monolog",False
https://hoerspiele.dra.de/detailansicht/4913095,SoundCard Washington,2016,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,portrait,portrait,"Ars acustica, Porträt",False
https://hoerspiele.dra.de/detailansicht/4911046,"Hier Familie Hansen (38. Folge: Briefe, Briefe ...)",1970,DRA,Artist / visual artist; Family / intimate life; Collective / community,Artist / visual artist: keyword evidence | Family / intimate life: keyword evidence | Collective / community: keyword evidence,diary/letters,original radio play,"Originalhörspiel, Kinderhörspiel",False
https://hoerspiele.dra.de/detailansicht/4913331,Das Tagebuch von Adam und Eva,1973,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/4918583,Die Geschichte meines Lebens - Die Tagebücher Ferdinand Benekes (2. Teil: Die Jahre 1794 bis Anfang 1796),2015,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/4925297,Wie war’s in China?,2016,DRA,Musician / composer,Musician / composer: keyword evidence,diary/letters,sound art,Ars acustica,False
https://hoerspiele.dra.de/detailansicht/4925993,Schwenkfutter,2016,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,portrait,original radio play,"Originalhörspiel, Kriminalhörspiel",False
https://hoerspiele.dra.de/detailansicht/4931082,Die alte Tochter spricht mit dem jungen Vater,2016,DRA,Women's life; Author / literary figure; Political / historical figure; Family / intimate life,Women's life: keyword evidence | Author / literary figure: keyword evidence | Political / historical figure: keyword evidence | Family / intimate life: keyword evidence,diary/letters,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/4932531,Ich stand abseits,1973,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,biography; autobiography,feature / documentary,"Hörspielbearbeitung, Dokumentarhörspiel, Originaltonhörspiel",False
https://hoerspiele.dra.de/detailansicht/4934264,Erinnerungen an eine Zeit vor dem LED-Regime,2016,DRA,Artist / visual artist; Actor / performer,Artist / visual artist: keyword evidence | Actor / performer: keyword evidence,memory/testimony,sound art,Ars acustica,False
https://hoerspiele.dra.de/detailansicht/4936976,Die Geschichte meines Lebens - Die Tagebücher Ferdinand Benekes (3. Teil: Das Jahr 1801),2017,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/4939130,Meine Seele war schwarz von Fliegen (3. Teil),1993,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,"Hörspielbearbeitung, Kurzhörspiel, Monolog",False
https://hoerspiele.dra.de/detailansicht/4939129,Meine Seele war schwarz von Fliegen (2. Teil),1995,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,"Hörspielbearbeitung, Kurzhörspiel, Monolog",False
https://hoerspiele.dra.de/detailansicht/4937511,Das Paradies der kleinen Dinge,2017,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/4939131,Meine Seele war schwarz von Fliegen (4. Teil),1993,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,"Hörspielbearbeitung, Kurzhörspiel, Monolog",False
https://hoerspiele.dra.de/detailansicht/4939845,Mutti und ich,2017,DRA,Women's life; Family / intimate life,Women's life: keyword evidence | Family / intimate life: keyword evidence,portrait,feature / documentary,"Originalhörspiel, Dokumentarhörspiel",False
https://hoerspiele.dra.de/detailansicht/4940862,Pellkantüffeln un Hering (1. Teil: Kinnertied in Pommern),1976,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,biography; autobiography,adaptation,"Hörspielbearbeitung, Mundarthörspiel",False
https://hoerspiele.dra.de/detailansicht/4940874,Pellkantüffeln un Hering (2. Teil: Herr un Knecht),1976,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,biography; autobiography,adaptation,"Hörspielbearbeitung, Mundarthörspiel",False
https://hoerspiele.dra.de/detailansicht/4940875,Pellkantüffeln un Hering (3. Teil: De tweete Heimat),1976,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,biography; autobiography,adaptation,"Hörspielbearbeitung, Mundarthörspiel",False
https://hoerspiele.dra.de/detailansicht/4949493,Sehnsucht,2018,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/4951441,Der große Unbekannte (2. Teil: Das Porträt),1963,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,portrait,original radio play,"Originalhörspiel, Kriminalhörspiel",False
https://hoerspiele.dra.de/detailansicht/4954569,"Comeback – Porträt einer Frau, die singt",1977,DRA,Women's life; Actor / performer; Family / intimate life,Women's life: keyword evidence | Actor / performer: keyword evidence | Family / intimate life: keyword evidence,portrait,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/4954237,Meine Erinnerungen reißen mich in Stücke,2018,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,memory/testimony,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/4954716,Hölderlin. Geschichte einer Abschiebung,2018,DRA,Musician / composer; Actor / performer,Musician / composer: keyword evidence | Actor / performer: keyword evidence,diary/letters,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/4959106,Djati Luwih – schönes Land,1979,DRA,Musician / composer; Artist / visual artist,Musician / composer: keyword evidence | Artist / visual artist: keyword evidence,diary/letters,sound art,"Originalhörspiel, Ars acustica",False
https://hoerspiele.dra.de/detailansicht/4955843,1918 Abschied,2018,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,original radio play,"Originalhörspiel, Mundarthörspiel",False
https://hoerspiele.dra.de/detailansicht/4963362,Der Hörspielautor Werner Buhss,2019,DRA,Family / intimate life; Collective / community,Family / intimate life: keyword evidence | Collective / community: keyword evidence,portrait,portrait,Porträt,False
https://hoerspiele.dra.de/detailansicht/4962886,Akte 88 (9. Folge: Zweieinhalb Jahre Tibet),2018,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,feature / documentary,"Originalhörspiel, Dokumentarhörspiel, Feature, Satire",False
https://hoerspiele.dra.de/detailansicht/4970577,False Memory,2019,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,memory/testimony,original radio play,"Originalhörspiel, Kriminalhörspiel",False
https://hoerspiele.dra.de/detailansicht/4974424,Die Stadt und die Stimmen,2019,DRA,Musician / composer; Collective / community,Musician / composer: keyword evidence | Collective / community: keyword evidence,memory/testimony,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/4975759,Erinnerungen einer Überflüssigen (1. Teil),2020,DRA,Family / intimate life,Family / intimate life: keyword evidence,biography; autobiography; memory/testimony,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/4975760,Erinnerungen einer Überflüssigen (2. Teil),2020,DRA,Family / intimate life,Family / intimate life: keyword evidence,biography; autobiography; memory/testimony,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/4976018,Hölderlin schüttelt mich,2020,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,portrait,adaptation,"Hörspielbearbeitung, Mundarthörspiel",False
https://hoerspiele.dra.de/detailansicht/4979045,Zusammen Walden (1. Teil: Sparsamkeit),2020,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,"Hörspielbearbeitung, Mitmachhörspiel, Szenische Lesung",False
https://hoerspiele.dra.de/detailansicht/4980800,Zusammen Walden (2. Teil),2020,DRA,Collective / community,Collective / community: keyword evidence,diary/letters,adaptation,"Hörspielbearbeitung, Mitmachhörspiel, Szenische Lesung",False
https://hoerspiele.dra.de/detailansicht/4980801,Zusammen Walden (3. Teil),2020,DRA,Collective / community,Collective / community: keyword evidence,diary/letters,adaptation,"Hörspielbearbeitung, Mitmachhörspiel, Szenische Lesung",False
https://hoerspiele.dra.de/detailansicht/4980798,Zusammen Walden (1. Teil: Hast Du Schlösser in die Luft gebaut),2020,DRA,Collective / community,Collective / community: keyword evidence,diary/letters,adaptation,"Hörspielbearbeitung, Mitmachhörspiel, Szenische Lesung",False
https://hoerspiele.dra.de/detailansicht/4980802,Zusammen Walden (4. Teil),2020,DRA,Collective / community,Collective / community: keyword evidence,diary/letters,adaptation,"Hörspielbearbeitung, Mitmachhörspiel, Szenische Lesung",False
https://hoerspiele.dra.de/detailansicht/4983605,Überweben,2020,DRA,Musician / composer; Scholar / intellectual,Musician / composer: keyword evidence | Scholar / intellectual: keyword evidence,diary/letters,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/4983915,Das Hörspiel vom Hörspiel 2020,2020,DRA,Musician / composer,Musician / composer: keyword evidence,portrait,portrait,"Wort-Musik-Sendung, Porträt, Ars acustica",False
https://hoerspiele.dra.de/detailansicht/4984462,Götterdämmerung in Nürnberg (1. Teil der vierteiligen Fassung),2020,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/4984463,Götterdämmerung in Nürnberg (2. Teil der vierteiligen Fassung),2020,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/4984473,Götterdämmerung in Nürnberg (3. Teil der vierteiligen Fassung),2020,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/4984474,Götterdämmerung in Nürnberg (4. Teil der vierteiligen Fassung),2020,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/4985363,Brief an meine Mutter,2020,DRA,Women's life; Family / intimate life,Women's life: keyword evidence | Family / intimate life: keyword evidence,biography,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/4987036,Und sicher ist mit mir die Welt verschwunden,2021,DRA,Musician / composer; Actor / performer,Musician / composer: keyword evidence | Actor / performer: keyword evidence,memory/testimony,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/4987241,Interview mit einem Stern (1. Teil der vierteiligen Fassung),2021,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,feature / documentary,"Originalhörspiel, Feature",False
https://hoerspiele.dra.de/detailansicht/4987242,Interview mit einem Stern (2. Teil der vierteiligen Folge),2021,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,feature / documentary,"Originalhörspiel, Feature",False
https://hoerspiele.dra.de/detailansicht/4987245,Interview mit einem Stern (3. Folge der vierteiligen Fassung),2021,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,feature / documentary,"Originalhörspiel, Feature",False
https://hoerspiele.dra.de/detailansicht/4987246,Interview mit einem Stern (4. Folge der vierteiligen Fassung),2021,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,feature / documentary,"Originalhörspiel, Feature",False
https://hoerspiele.dra.de/detailansicht/4990645,Curtain Call!,2021,DRA,Women's life; Musician / composer; Actor / performer; Family / intimate life,Women's life: keyword evidence | Musician / composer: keyword evidence | Actor / performer: keyword evidence | Family / intimate life: keyword evidence,diary/letters,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/4991273,Mögen Sie Emily Dickinson?,2021,DRA,Musician / composer,Musician / composer: keyword evidence,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/4991479,Briefe aus der Hölle,2021,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/4992864,Anne Lister (1. Teil),2022,DRA,Women's life,Women's life: keyword evidence,biography; diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/4994495,"Rahel, damit sie mich kennen (7. Teil: ""Ich bin hier sehr wirksam"")",2021,DRA,Women's life,Women's life: keyword evidence,diary/letters,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/4994538,"Rahel, damit sie mich kennen (10. Teil: Die Pockenmaterie muss raus)",2021,DRA,Women's life,Women's life: keyword evidence,diary/letters,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/4995420,ULISSAS,2021,DRA,Women's life,Women's life: keyword evidence,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/4996171,Die verschwundenen Bilder,2021,DRA,Women's life; Family / intimate life,Women's life: keyword evidence | Family / intimate life: keyword evidence,diary/letters,adaptation,"Hörspielbearbeitung, Kinderhörspiel, Kurzhörspiel, Kriminalhörspiel",False
https://hoerspiele.dra.de/detailansicht/4997012,Gäste (1. Teil der zweiteiligen Fassung),2021,DRA,Women's life,Women's life: keyword evidence,memory/testimony,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/4997013,Gäste (2. Teil der zweiteiligen Fassung),2021,DRA,Women's life,Women's life: keyword evidence,memory/testimony,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/5011318,Anne Lister (2. Teil),2022,DRA,Women's life,Women's life: keyword evidence,biography; diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/5011335,Great Depressions,2022,DRA,Actor / performer,Actor / performer: keyword evidence,portrait,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/5012285,Mein lieber Wolf – Meine lieben fernen Mädels,2022,DRA,Women's life; Actor / performer; Family / intimate life,Women's life: keyword evidence | Actor / performer: keyword evidence | Family / intimate life: keyword evidence,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/5012028,Kies,2022,DRA,Women's life; Musician / composer,Women's life: keyword evidence | Musician / composer: keyword evidence,diary/letters; memory/testimony,sound art,Ars acustica,False
https://hoerspiele.dra.de/detailansicht/5011523,Aus den Erinnerungen des Zauberferkels Adalbert,1956,DRA,Family / intimate life,Family / intimate life: keyword evidence,memory/testimony,original radio play,"Originalhörspiel, Kinderhörspiel",False
https://hoerspiele.dra.de/detailansicht/5011319,Anne Lister (3. Teil),2022,DRA,Women's life,Women's life: keyword evidence,biography; diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/5012924,Nachtwächter Spinning erzählt von gemeinsamen Erinnerungen,1970,DRA,Author / literary figure; Family / intimate life,Author / literary figure: keyword evidence | Family / intimate life: keyword evidence,memory/testimony,original radio play,"Originalhörspiel, Kinderhörspiel",False
https://hoerspiele.dra.de/detailansicht/5015000,Achim Freyer trifft Don Giovanni am Checkpoint Charlie,2022,DRA,Musician / composer; Artist / visual artist; Actor / performer,Musician / composer: keyword evidence | Artist / visual artist: keyword evidence | Actor / performer: keyword evidence,portrait,sound art,Ars acustica,False
https://hoerspiele.dra.de/detailansicht/5014677,Spiegeljahre (1. Teil),2022,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,biography; autobiography,adaptation,"Hörspielbearbeitung, Mundarthörspiel",False
https://hoerspiele.dra.de/detailansicht/5014678,Spiegeljahre (2. Teil),2022,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,biography; autobiography,adaptation,"Hörspielbearbeitung, Mundarthörspiel",False
https://hoerspiele.dra.de/detailansicht/5014997,Anne Lister - Eine erotische Biografie (Einteilige Fassung),2022,DRA,Women's life,Women's life: keyword evidence,biography; diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/5014999,Die Polizey,2022,DRA,Collective / community,Collective / community: keyword evidence,portrait,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/5016738,Timothy Truckle ermittelt (3. Folge: Spiel auf Leben und Tod),2022,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,portrait,adaptation,"Hörspielbearbeitung, Kriminalhörspiel, Science Fiction-Hörspiel",False
https://hoerspiele.dra.de/detailansicht/5017839,"Ein Käfer, der Erinnerungen frisst",2022,DRA,Women's life; Family / intimate life,Women's life: keyword evidence | Family / intimate life: keyword evidence,memory/testimony,original radio play,"Originalhörspiel, Science Fiction-Hörspiel",False
https://hoerspiele.dra.de/detailansicht/5018259,Sweet Paris reloaded,2021,DRA,Musician / composer,Musician / composer: keyword evidence,biography; autobiography; diary/letters,sound art,Ars acustica,False
https://hoerspiele.dra.de/detailansicht/5018550,"Herr Achternbusch, wie heißen Sie?",2023,DRA,Musician / composer,Musician / composer: keyword evidence,biography; autobiography,original radio play,"Originalhörspiel, Collage",False
https://hoerspiele.dra.de/detailansicht/5018659,I Am Glad You Asked Me This Question (1. Teil),2022,DRA,Musician / composer,Musician / composer: keyword evidence,portrait,portrait,"Ars acustica, Porträt",False
https://hoerspiele.dra.de/detailansicht/5018665,I Am Glad You Asked Me This Question (2. Teil),2022,DRA,Musician / composer; Scholar / intellectual,Musician / composer: keyword evidence | Scholar / intellectual: keyword evidence,portrait,portrait,"Ars acustica, Porträt",False
https://hoerspiele.dra.de/detailansicht/5020637,Childhood Stories Moskau,2023,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,memory/testimony,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/5026018,Schalter Licht Zimmer,2023,DRA,Actor / performer,Actor / performer: keyword evidence,memory/testimony,sound art,Ars acustica,False
https://hoerspiele.dra.de/detailansicht/5026040,Genka haut ab (1. Teil),1970,DRA,Family / intimate life,Family / intimate life: keyword evidence,diary/letters,adaptation,"Hörspielbearbeitung, Kinderhörspiel",False
https://hoerspiele.dra.de/detailansicht/5026041,Genka haut ab (2. Teil),1970,DRA,Family / intimate life,Family / intimate life: keyword evidence,diary/letters,adaptation,"Hörspielbearbeitung, Kinderhörspiel",False
https://hoerspiele.dra.de/detailansicht/5026302,Dear alter Ego,2023,DRA,Women's life; Author / literary figure; Musician / composer; Actor / performer; Family / intimate life; Collective / community,Women's life: keyword evidence | Author / literary figure: keyword evidence | Musician / composer: keyword evidence | Actor / performer: keyword evidence | Family / intimate life: keyword evidence | Collective / community: keyword evidence,portrait; diary/letters,portrait,"Originalhörspiel, Porträt",False
https://hoerspiele.dra.de/detailansicht/5026565,EM-Suite op. 42,2023,DRA,Musician / composer,Musician / composer: keyword evidence,portrait,sound art,Ars acustica,False
https://hoerspiele.dra.de/detailansicht/5026069,Taschi de le,1971,DRA,Women's life; Family / intimate life,Women's life: keyword evidence | Family / intimate life: keyword evidence,memory/testimony,original radio play,"Originalhörspiel, Kinderhörspiel",False
https://hoerspiele.dra.de/detailansicht/5029345,Das Geheimnis der gelben Tapete,2019,DRA,Women's life; Family / intimate life,Women's life: keyword evidence | Family / intimate life: keyword evidence,diary/letters,adaptation,"Szenische Lesung, Hörspielbearbeitung",False
https://hoerspiele.dra.de/detailansicht/5029471,Flashback Crash (November-Reminiszenzen),2024,DRA,Musician / composer,Musician / composer: keyword evidence,memory/testimony,sound art,Ars acustica,False
https://hoerspiele.dra.de/detailansicht/5029973,Mutter haben (1. Teil),2024,DRA,Women's life; Political / historical figure; Family / intimate life; Collective / community,Women's life: keyword evidence | Political / historical figure: keyword evidence | Family / intimate life: keyword evidence | Collective / community: keyword evidence,memory/testimony,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/5029982,Mutter haben (2. Teil),2024,DRA,Women's life; Political / historical figure; Family / intimate life; Collective / community,Women's life: keyword evidence | Political / historical figure: keyword evidence | Family / intimate life: keyword evidence | Collective / community: keyword evidence,memory/testimony,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/5031768,Kaf*KI,2024,DRA,Unclear / needs review,Unclear: implicit life-writing signal only,implicit,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/5031783,Voices of the Invisible,2024,DRA,Women's life; Musician / composer,Women's life: keyword evidence | Musician / composer: keyword evidence,portrait,portrait,"Ars acustica, Porträt",False
https://hoerspiele.dra.de/detailansicht/5031872,Fühl dich umarmt,2023,DRA,Women's life; Author / literary figure; Family / intimate life,Women's life: keyword evidence | Author / literary figure: keyword evidence | Family / intimate life: keyword evidence,diary/letters,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/5032659,Mögen Sie Emily Dickinson?,2021,DRA,Musician / composer,Musician / composer: keyword evidence,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/5033171,Dschinns (1. Teil),2024,DRA,Actor / performer,Actor / performer: keyword evidence,memory/testimony,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/5033172,Dschinns (2. Teil),2024,DRA,Actor / performer,Actor / performer: keyword evidence,memory/testimony,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/5035405,"Mein Sohn, Nephew and Bacsi! - Ephraim Kishon und Friedrich Torberg",2024,DRA,Family / intimate life,Family / intimate life: keyword evidence,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/5036353,Mein Leben als Spam (4. Folge: Der totale Differenzvektor),2024,DRA,Women's life; Political / historical figure,Women's life: keyword evidence | Political / historical figure: keyword evidence,implicit,original radio play,"Originalhörspiel, Science Fiction-Hörspiel",False
https://hoerspiele.dra.de/detailansicht/5036350,Mein Leben als Spam (1. Folge: Chattie),2024,DRA,Women's life; Political / historical figure,Women's life: keyword evidence | Political / historical figure: keyword evidence,implicit,original radio play,"Originalhörspiel, Science Fiction-Hörspiel",False
https://hoerspiele.dra.de/detailansicht/5036352,"Mein Leben als Spam (3. Folge: Turing negative, living positive)",2024,DRA,Women's life; Political / historical figure,Women's life: keyword evidence | Political / historical figure: keyword evidence,implicit,original radio play,"Originalhörspiel, Science Fiction-Hörspiel",False
https://hoerspiele.dra.de/detailansicht/5036351,Mein Leben als Spam (2. Folge:Festnetz und Strafe),2024,DRA,Women's life; Political / historical figure,Women's life: keyword evidence | Political / historical figure: keyword evidence,implicit,original radio play,"Originalhörspiel, Science Fiction-Hörspiel",False
https://hoerspiele.dra.de/detailansicht/5036354,Mein Leben als Spam (5. Folge: Nett sein),2024,DRA,Women's life; Political / historical figure,Women's life: keyword evidence | Political / historical figure: keyword evidence,implicit,original radio play,"Originalhörspiel, Science Fiction-Hörspiel",False
https://hoerspiele.dra.de/detailansicht/5036355,Mein Leben als Spam (6. Folge: Allgemeine Erklärung der Maschinenrechte),2024,DRA,Women's life; Political / historical figure,Women's life: keyword evidence | Political / historical figure: keyword evidence,implicit,original radio play,"Originalhörspiel, Science Fiction-Hörspiel",False
https://hoerspiele.dra.de/detailansicht/5036356,Mein Leben als Spam (7. Folge: Im Schacht),2024,DRA,Women's life; Political / historical figure,Women's life: keyword evidence | Political / historical figure: keyword evidence,implicit,original radio play,"Originalhörspiel, Science Fiction-Hörspiel",False
https://hoerspiele.dra.de/detailansicht/5036357,Mein Leben als Spam (8. Folge: Vor der Tür),2024,DRA,Women's life; Political / historical figure,Women's life: keyword evidence | Political / historical figure: keyword evidence,implicit,original radio play,"Originalhörspiel, Science Fiction-Hörspiel",False
https://hoerspiele.dra.de/detailansicht/5041401,DYSTOPIA Sound Art Biennale 2024,2025,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,memory/testimony,sound art,Ars acustica,False
https://hoerspiele.dra.de/detailansicht/5039191,Lélé,2025,DRA,Women's life; Actor / performer,Women's life: keyword evidence | Actor / performer: keyword evidence,diary/letters,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/5042232,Bite 5634,2025,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,sound art,Ars acustica,False
https://hoerspiele.dra.de/detailansicht/5044257,Srebrenica,2025,DRA,Women's life; Actor / performer,Women's life: keyword evidence | Actor / performer: keyword evidence,implicit,feature / documentary,"Hörspielbearbeitung, Dokumentarhörspiel",False
https://hoerspiele.dra.de/detailansicht/5048009,Jureks Reise,2007,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,other,Hörstück,False
https://hoerspiele.dra.de/detailansicht/5048435,Mohnrot,2023,DRA,Women's life,Women's life: keyword evidence,memory/testimony,original radio play,"Originalhörspiel, Kurzhörspiel",False
https://hoerspiele.dra.de/detailansicht/5051469,ETTY (2. Teil),2025,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/5051389,P R I N C E - FunkyPurpleAssoziationen,2026,DRA,Musician / composer,Musician / composer: keyword evidence,portrait; memory/testimony,original radio play,Originalhörspiel,False
https://hoerspiele.dra.de/detailansicht/5051454,ETTY (1. Teil),2025,DRA,Ordinary / private person,Fallback: no named public role detected in available metadata,diary/letters,adaptation,Hörspielbearbeitung,False
https://hoerspiele.dra.de/detailansicht/5050267,Die wirkliche Lämmchenhaftigkeit,2026,DRA,Women's life; Musician / composer; Family / intimate life,Women's life: keyword evidence | Musician / composer: keyword evidence | Family / intimate life: keyword evidence,memory/testimony,original radio play,Originalhörspiel,False
https://wirklichkeitimradio.de/stueck/bananen-heinz/,Bananen-Heinz,1983,Wirklichkeit,Women's life; Author / literary figure; Musician / composer; Artist / visual artist; Political / historical figure; Scholar / intellectual; Family / intimate life; Collective / community,Women's life: keyword evidence | Author / literary figure: keyword evidence | Musician / composer: keyword evidence | Artist / visual artist: keyword evidence | Political / historical figure: keyword evidence | Scholar / intellectual: keyword evidence | Family / intimate life: keyword evidence | Collective / community: keyword evidence,life story,feature / documentary,Feature / documentary radio work,True
https://wirklichkeitimradio.de/stueck/so-long-goodbye/,So long good-bye,1978,Wirklichkeit,Women's life; Author / literary figure; Musician / composer; Family / intimate life; Collective / community,Women's life: keyword evidence | Author / literary figure: keyword evidence | Musician / composer: keyword evidence | Family / intimate life: keyword evidence | Collective / community: keyword evidence,memory/testimony,feature / documentary,Feature / documentary radio work,True
https://wirklichkeitimradio.de/stueck/ein-weites-dunkles-land/,Ein weites dunkles Land,1982,Wirklichkeit,Women's life; Author / literary figure; Musician / composer; Artist / visual artist; Actor / performer; Family / intimate life; Collective / community,Women's life: keyword evidence | Author / literary figure: keyword evidence | Musician / composer: keyword evidence | Artist / visual artist: keyword evidence | Actor / performer: keyword evidence | Family / intimate life: keyword evidence | Collective / community: keyword evidence,memory/testimony,feature / documentary,Feature / documentary radio work,True
